,Year,Player,Pos,Age,Tm,G,TS%,3P%,2P%
19056,2008,Jason Kidd,PG,34,DAL,29,0.536,0.461,0.411
19057,2008,Tarence Kinsey,SG,23,MEM,11,0.492,0.429,0.419
19058,2008,Andrei Kirilenko,SF,26,UTA,72,0.603,0.379,0.54
19059,2008,Linas Kleiza,SF,23,DEN,79,0.585,0.339,0.568
19060,2008,Brevin Knight,PG,32,LAC,74,0.453,0,0.411
19061,2008,Kyle Korver,SG-PF,26,TOT,75,0.585,0.375,0.516
19062,2008,Kyle Korver,PF,26,PHI,25,0.515,0.352,0.437
19063,2008,Kyle Korver,SG,26,UTA,50,0.629,0.388,0.575
19064,2008,Nenad Krstic,C,24,NJN,45,0.451,0,0.413
19065,2008,Raef LaFrentz,C,31,POR,39,0.469,0,0.474
19066,2008,Carl Landry,PF,24,HOU,42,0.641,0,0.619
19067,2008,Keith Langford,SG,24,SAS,2,0.25,,0.25
19068,2008,Stephane Lasme,PF-SF,25,TOT,16,0.488,,0.451
19069,2008,Stephane Lasme,SF,25,GSW,1,,,
19070,2008,Stephane Lasme,PF,25,MIA,15,0.488,,0.451
19071,2008,Acie Law,PG,23,ATL,56,0.455,0.206,0.433
19072,2008,David Lee,PF,24,NYK,81,0.606,0,0.554
19073,2008,Rashard Lewis,PF,28,ORL,81,0.591,0.409,0.498
19074,2008,Kyle Lowry,PG,21,MEM,82,0.531,0.257,0.487
19075,2008,Tyronn Lue,PG,30,TOT,50,0.543,0.453,0.443
19076,2008,Tyronn Lue,PG,30,ATL,33,0.542,0.435,0.441
19077,2008,Tyronn Lue,PG,30,DAL,17,0.545,0.529,0.45
19078,2008,Mark Madsen,PF,32,MIN,20,0.185,,0.158
19079,2008,Corey Maggette,SF,28,LAC,70,0.595,0.384,0.477
19080,2008,Jamaal Magloire,C,29,TOT,31,0.377,,0.327
19081,2008,Jamaal Magloire,C,29,NJN,24,0.351,,0.306
19082,2008,Jamaal Magloire,C,29,DAL,7,0.512,,0.5
19083,2008,Ian Mahinmi,C,21,SAS,6,0.658,,0.5
19084,2008,Stephon Marbury,PG,30,NYK,24,0.527,0.378,0.435
19085,2008,Shawn Marion,PF,29,TOT,63,0.57,0.333,0.567
19086,2008,Shawn Marion,PF,29,PHO,47,0.594,0.347,0.599
19087,2008,Shawn Marion,PF,29,MIA,16,0.503,0.258,0.494
19088,2008,Sean Marks,C,32,PHO,19,0.574,0.25,0.564
19089,2008,Donyell Marshall,PF,34,TOT,26,0.455,0.283,0.378
19090,2008,Donyell Marshall,PF,34,CLE,11,0.427,0.348,0.238
19091,2008,Donyell Marshall,PF,34,SEA,15,0.477,0.233,0.5
19092,2008,Darrick Martin,PG,36,TOR,17,0.296,0.125,0.296
19093,2008,Kenyon Martin,PF,30,DEN,71,0.553,0.182,0.544
19094,2008,Kevin Martin,SG,24,SAC,61,0.618,0.402,0.478
19095,2008,Desmond Mason,SF,30,MIL,59,0.519,,0.482
19096,2008,Roger Mason,PG,27,WAS,80,0.573,0.398,0.498
19097,2008,Jason Maxiell,C,24,DET,82,0.576,0,0.539
19098,2008,Rashad McCants,SG,23,MIN,75,0.55,0.407,0.481
19099,2008,Jelani McCoy,C,30,DEN,6,0.798,,1
19100,2008,Antonio McDyess,PF,33,DET,78,0.511,0,0.49
19101,2008,Tracy McGrady,SG,28,HOU,66,0.487,0.292,0.457
19102,2008,Dominic McGuire,SG,22,WAS,70,0.397,0.167,0.392
19103,2008,Jeff McInnis,PG,33,CHA,54,0.461,0.158,0.457
19104,2008,Josh McRoberts,PF,20,POR,8,0.6,0,0.667
19105,2008,Chris Mihm,C,28,LAL,23,0.384,,0.337
19106,2008,C.J. Miles,SG,20,UTA,60,0.574,0.39,0.522
19107,2008,Darko Milicic,C,22,MEM,70,0.456,0,0.439
19108,2008,Andre Miller,PG,31,PHI,82,0.537,0.088,0.504
19109,2008,Brad Miller,C,31,SAC,72,0.558,0.311,0.484
19110,2008,Mike Miller,SG,27,MEM,70,0.625,0.432,0.557
19111,2008,Paul Millsap,PF,22,UTA,82,0.548,0,0.508
19112,2008,Yao Ming*,C,27,HOU,55,0.587,0,0.508
19113,2008,Cuttino Mobley,SG,32,LAC,77,0.514,0.349,0.457
19114,2008,Nazr Mohammed,C,30,TOT,82,0.533,0,0.516
19115,2008,Nazr Mohammed,C,30,DET,21,0.478,0,0.483
19116,2008,Nazr Mohammed,C,30,CHA,61,0.54,,0.52
19117,2008,Jamario Moon,SF,27,TOR,78,0.54,0.328,0.528
19118,2008,Mikki Moore,PF,32,SAC,82,0.613,0,0.579
19119,2008,Randolph Morris,C,22,NYK,18,0.396,,0.362
19120,2008,Alonzo Mourning*,C,37,MIA,25,0.58,,0.547
19121,2008,Troy Murphy,PF,27,IND,75,0.573,0.398,0.484
19122,2008,Ronald Murray,PG,28,TOT,42,0.483,0.317,0.441
19123,2008,Ronald Murray,PG,28,DET,19,0.457,0.222,0.455
19124,2008,Ronald Murray,PG,28,IND,23,0.498,0.389,0.432
19125,2008,Dikembe Mutombo*,C,41,HOU,39,0.591,,0.538
19126,2008,Bostjan Nachbar,PF,27,NJN,75,0.531,0.359,0.435
19127,2008,Eduardo Najera,PF,31,DEN,78,0.57,0.361,0.548
19128,2008,Steve Nash,PG,33,PHO,81,0.641,0.47,0.527
19129,2008,Juan Carlos,SG,27,MEM,82,0.54,0.361,0.455
19130,2008,Jameer Nelson,PG,25,ORL,69,0.564,0.416,0.488
19131,2008,Rasho Nesterovic,C,31,TOR,71,0.565,0.333,0.552
19132,2008,Ira Newble,SG-SF,33,TOT,49,0.507,0.327,0.48
19133,2008,Ira Newble,SG,33,CLE,41,0.522,0.333,0.496
19134,2008,Ira Newble,SF,33,SEA,2,0.286,0,0.4
19135,2008,Ira Newble,SF,33,LAL,6,0.389,0.5,0.286
19136,2008,Demetris Nichols,SF,23,TOT,14,0.326,0.231,0.3
19137,2008,Demetris Nichols,SF,23,CLE,3,0.125,0,0.2
19138,2008,Demetris Nichols,SF,23,CHI,11,0.433,0.3,0.4
19139,2008,Joakim Noah,C,22,CHI,74,0.539,0,0.484
19140,2008,Andres Nocioni,SF,28,CHI,82,0.549,0.364,0.476
19141,2008,Steve Novak,SF,24,HOU,35,0.651,0.479,0.484
19142,2008,Dirk Nowitzki,PF,29,DAL,77,0.585,0.359,0.504
19143,2008,Patrick O'Bryant,C,21,GSW,24,0.561,,0.552
19144,2008,Jermaine O'Neal,C,29,IND,42,0.489,0,0.444
19145,2008,Shaquille O'Neal*,C,35,TOT,61,0.589,,0.593
19146,2008,Shaquille O'Neal*,C,35,MIA,33,0.577,,0.581
19147,2008,Shaquille O'Neal*,C,35,PHO,28,0.605,,0.611
19148,2008,Fabricio Oberto,PF,32,SAS,82,0.615,0,0.61
19149,2008,Lamar Odom,PF,28,LAL,77,0.582,0.274,0.566
19150,2008,Emeka Okafor,C,25,CHA,82,0.553,,0.535
19151,2008,Mehmet Okur,C,28,UTA,72,0.556,0.388,0.475
19152,2008,Kevin Ollie,SG,35,PHI,40,0.463,0,0.426
19153,2008,Bo Outlaw,PF,36,ORL,2,0.667,,0.667
19154,2008,Travis Outlaw,PF,23,POR,82,0.499,0.396,0.437
19155,2008,Andre Owens,PG,27,IND,31,0.504,0.45,0.328
19156,2008,Zaza Pachulia,C,23,ATL,62,0.515,0,0.442
19157,2008,Jannero Pargo,SG,28,NOH,80,0.468,0.349,0.406
19158,2008,Anthony Parker,SG,32,TOR,82,0.58,0.438,0.499
19159,2008,Smush Parker,PG,26,TOT,28,0.42,0.231,0.434
19160,2008,Smush Parker,PG,26,MIA,9,0.386,0.25,0.367
19161,2008,Smush Parker,PG,26,LAC,19,0.434,0.222,0.461
19162,2008,Tony Parker,PG,25,SAS,69,0.542,0.258,0.51
19163,2008,Ruben Patterson,SF,32,LAC,20,0.486,0,0.464
19164,2008,Chris Paul,PG,22,NOH,80,0.576,0.369,0.516
19165,2008,Sasha Pavlovic,SG,24,CLE,51,0.434,0.298,0.388
19166,2008,Oleksiy Pecherov,C,22,WAS,35,0.451,0.283,0.415
19167,2008,Kendrick Perkins,C,23,BOS,78,0.632,0,0.617
19168,2008,Kosta Perovic,C,22,GSW,7,0.396,,0.3
19169,2008,Morris Peterson,SG,30,NOH,76,0.549,0.394,0.445
19170,2008,Johan Petro,C,22,SEA,72,0.453,0,0.42
19171,2008,Eric Piatkowski,SF,37,PHO,16,0.561,0.423,0.143
19172,2008,Paul Pierce,SF,30,BOS,80,0.599,0.392,0.499
19173,2008,Mickael Pietrus,SF,25,GSW,66,0.549,0.361,0.51
19174,2008,Scot Pollard,C,32,BOS,22,0.597,,0.522
19175,2008,James Posey,PF,31,BOS,74,0.587,0.38,0.496
19176,2008,Leon Powe,C,24,BOS,56,0.629,0,0.575
19177,2008,Josh Powell,C,25,LAC,64,0.5,0,0.465
19178,2008,Kasib Powell,SF,26,MIA,11,0.424,0.242,0.435
19179,2008,Ronnie Price,PG,24,UTA,61,0.516,0.347,0.481
19180,2008,Tayshaun Prince,SF,27,DET,82,0.516,0.363,0.463
19181,2008,Gabe Pruitt,PG,21,BOS,15,0.401,0.25,0.407
19182,2008,Joel Przybilla,C,28,POR,77,0.611,0,0.578
19183,2008,Chris Quinn,PG,24,MIA,60,0.559,0.403,0.439
19184,2008,Vladimir Radmanovic,SF,27,LAL,65,0.583,0.406,0.507
19185,2008,Shavlik Randolph,PF,24,PHI,9,0.286,,0.286
19186,2008,Zach Randolph,C,26,NYK,69,0.513,0.275,0.474
19187,2008,Theo Ratliff,C-PF,34,TOT,26,0.534,0,0.488
19188,2008,Theo Ratliff,PF,34,MIN,10,0.563,0,0.523
19189,2008,Theo Ratliff,C,34,DET,16,0.501,,0.45
19190,2008,Michael Redd,SG,28,MIL,72,0.559,0.362,0.475
19191,2008,J.J. Redick,SG,23,ORL,34,0.569,0.395,0.477
19192,2008,Chris Richard,C,23,MIN,52,0.496,,0.471
19193,2008,Jason Richardson,SF,27,CHA,82,0.554,0.406,0.466
19194,2008,Jeremy Richardson,SG-SF,23,TOT,27,0.457,0.368,0.36
19195,2008,Jeremy Richardson,SF,23,MEM,3,0,0,0
19196,2008,Jeremy Richardson,SG,23,SAS,5,0.635,0.4,0.5
19197,2008,Jeremy Richardson,SF,23,ATL,19,0.5,0.417,0.421
19198,2008,Quentin Richardson,SF,27,NYK,65,0.444,0.322,0.381
19199,2008,Luke Ridnour,PG,26,SEA,61,0.482,0.296,0.424
19200,2008,Nate Robinson,PG,23,NYK,72,0.526,0.332,0.478
19201,2008,Sergio Rodriguez,PG,21,POR,72,0.423,0.293,0.377
19202,2008,Rajon Rondo,PG,21,BOS,77,0.515,0.263,0.499
19203,2008,Malik Rose,PF,33,NYK,49,0.422,0.286,0.37
19204,2008,Quinton Ross,SG,26,LAC,76,0.43,0.429,0.389
19205,2008,Brandon Roy,SG,23,POR,74,0.531,0.34,0.48
19206,2008,Michael Ruffin,C,31,MIL,46,0.507,,0.532
19207,2008,Kareem Rush,SG,27,IND,71,0.5,0.389,0.41
19208,2008,John Salmons,SG,28,SAC,81,0.556,0.325,0.504
19209,2008,Cheikh Samb,C,23,DET,4,0.717,,0.75
19210,2008,Brian Scalabrine,PF,29,BOS,48,0.428,0.326,0.292
19211,2008,Luis Scola,PF,27,HOU,82,0.548,0,0.517
19212,2008,Thabo Sefolosha,SG,23,CHI,69,0.497,0.33,0.453
19213,2008,Mouhamed Sene,C,21,SEA,13,0.476,,0.458
19214,2008,Ramon Sessions,PG,21,MIL,17,0.507,0.429,0.436
19215,2008,Bobby Simmons,SF,27,MIL,70,0.504,0.351,0.458
19216,2008,Cedric Simmons,PF,22,TOT,14,0.217,,0.286
19217,2008,Cedric Simmons,PF,22,CLE,7,0.21,,0.333
19218,2008,Cedric Simmons,PF,22,CHI,7,0.225,,0.25
19219,2008,Courtney Sims,C,24,IND,3,0,,0
19220,2008,Brian Skinner,C,31,PHO,66,0.485,0.667,0.462
19221,2008,Craig Smith,PF,24,MIN,77,0.59,0,0.572
19222,2008,J.R. Smith,SG,22,DEN,74,0.603,0.403,0.542
19223,2008,Jason Smith,PF,21,PHI,76,0.491,0.286,0.463
19224,2008,Joe Smith,PF,32,TOT,77,0.524,0,0.48
19225,2008,Joe Smith,PF,32,CHI,50,0.515,0,0.467
19226,2008,Joe Smith,PF,32,CLE,27,0.547,0,0.518
19227,2008,Josh Smith,PF,22,ATL,81,0.52,0.253,0.477
19228,2008,Eric Snow,PG,34,CLE,22,0.231,0,0.167
19229,2008,Kirk Snyder,SF-PF,24,TOT,36,0.573,0.217,0.548
19230,2008,Kirk Snyder,PF,24,HOU,9,0.518,0.222,0.579
19231,2008,Kirk Snyder,SF,24,MIN,27,0.582,0.214,0.544
19232,2008,Darius Songaila,C,29,WAS,80,0.496,0,0.46
19233,2008,Jerry Stackhouse,SG,33,DAL,58,0.523,0.326,0.447
19234,2008,DeShawn Stevenson,SG,26,WAS,82,0.529,0.383,0.39
19235,2008,Peja Stojakovic,SF,30,NOH,77,0.581,0.441,0.438
19236,2008,Awvee Storey,SG,30,MIL,26,0.452,0,0.476
19237,2008,Damon Stoudamire,PG,34,TOT,60,0.45,0.336,0.372
19238,2008,Damon Stoudamire,PG,34,MEM,29,0.514,0.383,0.41
19239,2008,Damon Stoudamire,PG,34,SAS,31,0.362,0.255,0.33
19240,2008,Salim Stoudamire,PG,25,ATL,35,0.495,0.341,0.379
19241,2008,Amar'e Stoudemire,C,25,PHO,79,0.656,0.161,0.601
19242,2008,D.J. Strawberry,SG,22,PHO,33,0.364,0.24,0.343
19243,2008,Rodney Stuckey,PG,21,DET,57,0.484,0.188,0.41
19244,2008,Robert Swift,C,22,SEA,8,0.391,,0.353
19245,2008,Stromile Swift,PF,28,TOT,56,0.548,0,0.513
19246,2008,Stromile Swift,PF,28,MEM,35,0.56,0,0.531
19247,2008,Stromile Swift,PF,28,NJN,21,0.523,,0.477
19248,2008,Wally Szczerbiak,SF,30,TOT,75,0.539,0.413,0.438
19249,2008,Wally Szczerbiak,SF,30,SEA,50,0.573,0.428,0.476
19250,2008,Wally Szczerbiak,SF,30,CLE,25,0.451,0.365,0.357
19251,2008,Sebastian Telfair,PG,22,MIN,60,0.462,0.281,0.432
19252,2008,Jason Terry,SG,30,DAL,82,0.574,0.375,0.519
19253,2008,Billy Thomas,SF,32,TOT,11,0.391,0.25,0
19254,2008,Billy Thomas,SF,32,NJN,4,0.258,0,
19255,2008,Billy Thomas,SF,32,CLE,7,0.429,0.308,0
19256,2008,Kenny Thomas,PF,30,SAC,23,0.398,,0.421
19257,2008,Kurt Thomas,C-PF,35,TOT,70,0.514,0,0.494
19258,2008,Kurt Thomas,C,35,SEA,42,0.536,,0.513
19259,2008,Kurt Thomas,PF,35,SAS,28,0.465,0,0.452
19260,2008,Tim Thomas,PF,30,LAC,63,0.505,0.306,0.479
19261,2008,Tyrus Thomas,PF,21,CHI,74,0.486,0.167,0.426
19262,2008,Al Thornton,PF,24,LAC,79,0.504,0.331,0.447
19263,2008,Jamaal Tinsley,PG,29,IND,39,0.458,0.284,0.422
19264,2008,Alando Tucker,SF,23,PHO,6,0.446,0.25,0.389
19265,2008,Ronny Turiaf,C,25,LAL,78,0.539,0,0.475
19266,2008,Hedo Turkoglu,SF,28,ORL,82,0.576,0.4,0.485
19267,2008,Ime Udoka,PF,30,SAS,73,0.528,0.37,0.467
19268,2008,Beno Udrih,PG,25,SAC,65,0.54,0.387,0.482
19269,2008,Anderson Varejao,C,25,CLE,48,0.485,0,0.464
19270,2008,Jacque Vaughn,PG,32,SAS,74,0.481,0.3,0.432
19271,2008,Charlie Villanueva,PF,23,MIL,76,0.502,0.297,0.475
19272,2008,Marcus Vinicius,SF,23,NOH,13,0.564,0.417,0.5
19273,2008,Jake Voskuhl,C,30,MIL,44,0.528,,0.463
19274,2008,Sasha Vujacic,SG,23,LAL,72,0.605,0.437,0.476
19275,2008,Dwyane Wade,SG,26,MIA,51,0.549,0.286,0.485
19276,2008,Von Wafer,SG,22,TOT,29,0.347,0.154,0.371
19277,2008,Von Wafer,SG,22,DEN,21,0.325,0.067,0.391
19278,2008,Von Wafer,SG,22,POR,8,0.384,0.273,0.333
19279,2008,Antoine Walker,PF,31,MIN,46,0.455,0.324,0.401
19280,2008,Ben Wallace,C-PF,33,TOT,72,0.408,0,0.397
19281,2008,Ben Wallace,C,33,CHI,50,0.391,0,0.378
19282,2008,Ben Wallace,PF,33,CLE,22,0.463,,0.457
19283,2008,Gerald Wallace,PF,25,CHA,62,0.547,0.321,0.491
19284,2008,Rasheed Wallace,C,33,DET,77,0.523,0.356,0.476
19285,2008,Luke Walton,SF,27,LAL,74,0.509,0.333,0.475
19286,2008,Hakim Warrick,PF,25,MEM,75,0.555,0.271,0.521
19287,2008,Darius Washington,SG,22,SAS,18,0.493,0.333,0.472
19288,2008,Darryl Watkins,C,23,SAC,9,0.349,,0.333
19289,2008,C.J. Watson,PG,23,GSW,32,0.519,0.346,0.453
19290,2008,Earl Watson,PG,28,SEA,78,0.517,0.371,0.472
19291,2008,Chris Webber,PF,34,GSW,9,0.482,,0.484
19292,2008,Martell Webster,SF,21,POR,75,0.548,0.388,0.454
19293,2008,Bonzi Wells,SG,31,TOT,73,0.495,0.24,0.462
19294,2008,Bonzi Wells,SG,31,HOU,51,0.48,0.211,0.447
19295,2008,Bonzi Wells,SG,31,NOH,22,0.535,0.333,0.503
19296,2008,David West,PF,27,NOH,76,0.535,0.24,0.487
19297,2008,Delonte West,PG,24,TOT,61,0.492,0.356,0.435
19298,2008,Delonte West,PG,24,SEA,35,0.447,0.339,0.402
19299,2008,Delonte West,PG,24,CLE,26,0.541,0.367,0.479
19300,2008,Mario West,SG,23,ATL,64,0.488,0,0.467
19301,2008,Chris Wilcox,PF,25,SEA,62,0.554,0,0.526
19302,2008,Damien Wilkins,SF,28,SEA,76,0.474,0.323,0.427
19303,2008,Mike Wilks,PG,28,TOT,15,0.543,0.375,0.5
19304,2008,Mike Wilks,PG,28,DEN,8,0.503,0.4,0.444
19305,2008,Mike Wilks,PG,28,WAS,4,0.625,0.5,0.5
19306,2008,Mike Wilks,PG,28,SEA,3,0.607,0,0.625
19307,2008,Aaron Williams,C,36,LAC,30,0.54,,0.491
19308,2008,Deron Williams,PG,23,UTA,82,0.595,0.395,0.533
19309,2008,Jason Williams,PG,32,MIA,67,0.502,0.353,0.415
19310,2008,Justin Williams,C,23,TOT,23,0.42,,0.448
19311,2008,Justin Williams,C,23,SAC,22,0.434,,0.462
19312,2008,Justin Williams,C,23,HOU,1,0.315,,0.333
19313,2008,Lou Williams,PG,21,PHI,80,0.523,0.359,0.441
19314,2008,Marcus Williams,PG,22,NJN,53,0.499,0.38,0.377
19315,2008,Marcus Williams,PF-SF,21,TOT,11,0.25,,0.25
19316,2008,Marcus Williams,SF,21,SAS,1,0,,0
19317,2008,Marcus Williams,PF,21,LAC,10,0.263,,0.263
19318,2008,Marvin Williams,SF,21,ATL,80,0.54,0.1,0.466
19319,2008,Mo Williams,PG,25,MIL,66,0.566,0.385,0.512
19320,2008,Sean Williams,C,21,NJN,73,0.563,,0.538
19321,2008,Shawne Williams,SF,21,IND,65,0.522,0.314,0.494
19322,2008,Shelden Williams,PF,24,TOT,64,0.494,0,0.438
19323,2008,Shelden Williams,PF,24,ATL,36,0.445,0,0.374
19324,2008,Shelden Williams,PF,24,SAC,28,0.538,0,0.495
19325,2008,Loren Woods,C,29,HOU,7,0.6,,0.6
19326,2008,Metta World,SF,28,SAC,57,0.535,0.38,0.475
19327,2008,Antoine Wright,SG,23,TOT,56,0.488,0.291,0.475
19328,2008,Antoine Wright,SG,23,NJN,41,0.477,0.267,0.473
19329,2008,Antoine Wright,SG,23,DAL,15,0.566,0.556,0.485
19330,2008,Brandan Wright,PF,20,GSW,38,0.583,,0.554
19331,2008,Dorell Wright,SF,22,MIA,44,0.537,0.364,0.493
19332,2008,Julian Wright,SF,20,NOH,57,0.581,0.417,0.552
19333,2008,Lorenzen Wright,C,32,TOT,18,0.317,,0.286
19334,2008,Lorenzen Wright,C,32,ATL,13,0.331,,0.294
19335,2008,Lorenzen Wright,C,32,SAC,5,0.25,,0.25
19336,2008,Nick Young,SG,22,WAS,75,0.527,0.4,0.45
19337,2008,Thaddeus Young,PF,19,PHI,74,0.57,0.316,0.548
19338,,,,,,,,,
19339,2009,Alex Acker,SG,26,TOT,25,0.448,0.35,0.411
19340,2009,Alex Acker,SG,26,DET,7,0.379,0,0.571
19341,2009,Alex Acker,SG,26,LAC,18,0.46,0.438,0.388
19342,2009,Hassan Adams,SG,24,TOR,12,0.352,,0.308
19343,2009,Arron Afflalo,SG,23,DET,74,0.548,0.402,0.456
19344,2009,Maurice Ager,SG,24,NJN,20,0.365,0,0.405
19345,2009,Blake Ahearn,PG,24,SAS,3,0.581,0.5,0
19346,2009,Alexis Ajinca,PF,20,CHA,31,0.43,0,0.373
19347,2009,LaMarcus Aldridge,PF,23,POR,81,0.529,0.25,0.489
19348,2009,Joe Alexander,SF,22,MIL,59,0.494,0.348,0.432
19349,2009,Malik Allen,PF,30,MIL,49,0.435,0,0.432
19350,2009,Ray Allen,SG,33,BOS,79,0.624,0.409,0.542
19351,2009,Tony Allen,SG,27,BOS,46,0.541,0.222,0.51
19352,2009,Morris Almond,SG,23,UTA,25,0.498,0.294,0.438
19353,2009,Rafer Alston,PG,32,TOT,77,0.494,0.338,0.417
19354,2009,Rafer Alston,PG,32,HOU,48,0.484,0.348,0.387
19355,2009,Rafer Alston,PG,32,ORL,29,0.509,0.317,0.462
19356,2009,Lou Amundson,PF,26,PHO,76,0.53,0,0.538
19357,2009,Chris Andersen,C,30,DEN,71,0.608,0.2,0.56
19358,2009,Ryan Anderson,PF,20,NJN,66,0.532,0.365,0.417
19359,2009,Carmelo Anthony,SF,24,DEN,66,0.532,0.371,0.455
19360,2009,Joel Anthony,C,26,MIA,65,0.521,,0.483
19361,2009,Gilbert Arenas,PG,27,WAS,2,0.433,0.286,0.25
19362,2009,Trevor Ariza,SF,23,LAL,82,0.544,0.319,0.526
19363,2009,Hilton Armstrong,C,24,NOH,70,0.585,0,0.566
19364,2009,Darrell Arthur,PF,20,MEM,76,0.456,0,0.44
19365,2009,Chucky Atkins,PG,34,TOT,33,0.408,0.263,0.339
19366,2009,Chucky Atkins,PG,34,DEN,14,0.469,0.294,0.4
19367,2009,Chucky Atkins,PG,34,OKC,19,0.389,0.25,0.326
19368,2009,D.J. Augustin,PG,21,CHA,72,0.587,0.439,0.424
19369,2009,Kelenna Azubuike,SF,25,GSW,74,0.562,0.448,0.469
19370,2009,Renaldo Balkman,PF,24,DEN,53,0.585,0.286,0.568
19371,2009,Marcus Banks,PG,27,TOT,22,0.431,0.158,0.474
19372,2009,Marcus Banks,PG,27,MIA,16,0.461,0.143,0.52
19373,2009,Marcus Banks,PG,27,TOR,6,0.362,0.2,0.385
19374,2009,Leandro Barbosa,SG,26,PHO,70,0.588,0.375,0.532
19375,2009,J.J. Barea,SG,24,DAL,79,0.516,0.357,0.474
19376,2009,Andrea Bargnani,PF,23,TOR,78,0.559,0.409,0.468
19377,2009,Matt Barnes,PF,28,PHO,77,0.537,0.343,0.505
19378,2009,Brent Barry,SG,37,HOU,56,0.575,0.374,0.512
19379,2009,Brandon Bass,C,23,DAL,81,0.571,0,0.502
19380,2009,Maceo Baston,PF,33,IND,27,0.579,0,0.556
19381,2009,Tony Battie,PF,32,ORL,77,0.518,0.222,0.497
19382,2009,Shane Battier,SG,30,HOU,60,0.568,0.384,0.462
19383,2009,Nicolas Batum,SF,20,POR,79,0.555,0.369,0.513
19384,2009,Jerryd Bayless,PG,20,POR,53,0.487,0.259,0.383
19385,2009,Michael Beasley,PF,20,MIA,81,0.528,0.407,0.478
19386,2009,Marco Belinelli,SG,22,GSW,42,0.547,0.397,0.473
19387,2009,Charlie Bell,SG,29,MIL,70,0.525,0.363,0.458
19388,2009,Raja Bell,SG,32,TOT,67,0.548,0.421,0.448
19389,2009,Raja Bell,SG,32,PHO,22,0.569,0.468,0.386
19390,2009,Raja Bell,SG,32,CHA,45,0.541,0.395,0.464
19391,2009,Mike Bibby,PG,30,ATL,79,0.544,0.39,0.468
19392,2009,Andris Biedrins,C,22,GSW,62,0.585,0,0.579
19393,2009,Chauncey Billups,PG,32,TOT,79,0.592,0.408,0.425
19394,2009,Chauncey Billups,PG,32,DET,2,0.492,0.286,0.357
19395,2009,Chauncey Billups,PG,32,DEN,77,0.595,0.41,0.427
19396,2009,Steve Blake,PG,28,POR,69,0.557,0.427,0.429
19397,2009,Andray Blatche,C,22,WAS,71,0.508,0.238,0.479
19398,2009,Mark Blount,C,33,MIA,20,0.472,0.407,0.373
19399,2009,Keith Bogans,SG,28,TOT,65,0.521,0.339,0.425
19400,2009,Keith Bogans,SG,28,ORL,36,0.509,0.333,0.429
19401,2009,Keith Bogans,SG,28,MIL,29,0.535,0.348,0.421
19402,2009,Andrew Bogut,C,24,MIL,36,0.586,,0.577
19403,2009,Matt Bonner,PF,28,SAS,81,0.611,0.44,0.552
19404,2009,Josh Boone,C,24,NJN,62,0.513,,0.528
19405,2009,Calvin Booth,C,32,TOT,8,0.592,,0.5
19406,2009,Calvin Booth,C,32,MIN,1,,,
19407,2009,Calvin Booth,C,32,SAC,7,0.592,,0.5
19408,2009,Carlos Boozer,PF,27,UTA,37,0.523,,0.49
19409,2009,Chris Bosh,C,24,TOR,77,0.569,0.245,0.497
19410,2009,Bruce Bowen,SF,37,SAS,80,0.539,0.429,0.416
19411,2009,Ryan Bowen,SF,33,NOH,21,0.585,,0.579
19412,2009,Elton Brand,PF,29,PHI,29,0.484,,0.447
19413,2009,Corey Brewer,SF,22,MIN,15,0.473,0.417,0.41
19414,2009,Ronnie Brewer,SF,23,UTA,81,0.565,0.259,0.537
19415,2009,Aaron Brooks,PG,24,HOU,80,0.521,0.366,0.428
19416,2009,Andre Brown,PF,27,CHA,4,0.254,,0.143
19417,2009,Bobby Brown,SG-PG,24,TOT,68,0.476,0.346,0.417
19418,2009,Bobby Brown,SG,24,SAC,47,0.468,0.33,0.412
19419,2009,Bobby Brown,PG,24,MIN,21,0.496,0.389,0.429
19420,2009,Dee Brown,PG,24,TOT,19,0.449,0.292,0.44
19421,2009,Dee Brown,PG,24,WAS,17,0.452,0.3,0.458
19422,2009,Dee Brown,PG,24,PHO,2,0.425,0.25,0
19423,2009,Devin Brown,SG,30,NOH,63,0.459,0.289,0.384
19424,2009,Kwame Brown,C,26,DET,58,0.546,,0.533
19425,2009,Shannon Brown,SG,23,TOT,48,0.554,0.378,0.5
19426,2009,Shannon Brown,SG,23,CHA,30,0.529,0.286,0.505
19427,2009,Shannon Brown,SG,23,LAL,18,0.631,0.667,0.485
19428,2009,Kobe Bryant,SG,30,LAL,82,0.561,0.351,0.496
19429,2009,Greg Buckner,SF,32,MEM,63,0.456,0.255,0.444
19430,2009,Caron Butler,SG,28,WAS,67,0.552,0.31,0.487
19431,2009,Rasual Butler,SF,29,NOH,82,0.541,0.39,0.468
19432,2009,Andrew Bynum,C,21,LAL,50,0.598,,0.56
19433,2009,Will Bynum,PG,26,DET,57,0.52,0.158,0.474
19434,2009,Jose Calderon,PG,27,TOR,68,0.613,0.406,0.538
19435,2009,Marcus Camby,C,34,LAC,62,0.556,0.25,0.514
19436,2009,Brian Cardinal,PF,31,MIN,64,0.515,0.326,0.455
19437,2009,Rodney Carney,SG,24,MIN,67,0.532,0.35,0.492
19438,2009,Matt Carroll,SG,28,TOT,55,0.451,0.245,0.441
19439,2009,Matt Carroll,SG,28,CHA,34,0.475,0.267,0.473
19440,2009,Matt Carroll,SG,28,DAL,21,0.351,0.125,0.32
