Year,Player,Age,Tm,G
19596,2009,Kris Humphries,23,TOR,29
19597,2009,Lindsey Hunter,38,CHI,28
19598,2009,Othello Hunter,22,ATL,16
19599,2009,Andre Iguodala,25,PHI,82
19600,2009,Zydrunas Ilgauskas,33,CLE,65
19601,2009,Didier Ilunga-Mbenga,28,LAL,23
19602,2009,Allen Iverson*,33,TOT,57
19603,2009,Allen Iverson*,33,DEN,3
19604,2009,Allen Iverson*,33,DET,54
19605,2009,Royal Ivey,27,PHI,71
19606,2009,Jarrett Jack,25,IND,82
19607,2009,Bobby Jackson,35,SAC,71
19608,2009,Darnell Jackson,23,CLE,51
19609,2009,Stephen Jackson,30,GSW,59
19610,2009,Jerome James,33,NYK,2
19611,2009,LeBron James,24,CLE,81
19612,2009,Mike James,33,TOT,61
19613,2009,Mike James,33,NOH,8
19614,2009,Mike James,33,WAS,53
19615,2009,Antawn Jamison,32,WAS,81
19616,2009,Marko Jaric,30,MEM,53
19617,2009,Nathan Jawai,22,TOR,6
19618,2009,Al Jefferson,24,MIN,50
19619,2009,Dontell Jefferson,25,CHA,6
19620,2009,Richard Jefferson,28,MIL,82
19621,2009,Jared Jeffries,27,NYK,56
19622,2009,Yi Jianlian,21,NJN,61
19623,2009,Amir Johnson,21,DET,62
19624,2009,Anthony Johnson,34,ORL,80
19625,2009,Joe Johnson,27,ATL,79
19626,2009,Linton Johnson,28,TOT,10
19627,2009,Linton Johnson,28,CHA,2
19628,2009,Linton Johnson,28,CHI,8
19629,2009,Trey Johnson,24,CLE,4
19630,2009,Dahntay Jones,28,DEN,79
19631,2009,Damon Jones,32,MIL,18
19632,2009,Dwayne Jones,25,CHA,6
19633,2009,Fred Jones,29,LAC,52
19634,2009,James Jones,28,MIA,40
19635,2009,Solomon Jones,24,ATL,63
19636,2009,DeAndre Jordan,20,LAC,53
19637,2009,Chris Kaman,26,LAC,31
19638,2009,Jason Kapono,27,TOR,80
19639,2009,Jason Kidd,35,DAL,81
19640,2009,Tarence Kinsey,24,CLE,50
19641,2009,Andrei Kirilenko,27,UTA,67
19642,2009,Linas Kleiza,24,DEN,82
19643,2009,Brevin Knight,33,UTA,74
19644,2009,Kyle Korver,27,UTA,78
19645,2009,Kosta Koufos,19,UTA,48
19646,2009,Nenad Krstic,25,OKC,46
19647,2009,Rob Kurz,23,GSW,40
19648,2009,Carl Landry,25,HOU,69
19649,2009,Acie Law,24,ATL,55
19650,2009,Courtney Lee,23,ORL,77
19651,2009,David Lee,25,NYK,81
19652,2009,Rashard Lewis,29,ORL,79
19653,2009,Shaun Livingston,23,TOT,12
19654,2009,Shaun Livingston,23,MIA,4
19655,2009,Shaun Livingston,23,OKC,8
19656,2009,Brook Lopez,20,NJN,82
19657,2009,Robin Lopez,20,PHO,60
19658,2009,Kevin Love,20,MIN,81
19659,2009,Kyle Lowry,22,TOT,77
19660,2009,Kyle Lowry,22,MEM,49
19661,2009,Kyle Lowry,22,HOU,28
19662,2009,Tyronn Lue,31,TOT,44
19663,2009,Tyronn Lue,31,MIL,30
19664,2009,Tyronn Lue,31,ORL,14
19665,2009,Mark Madsen,33,MIN,19
19666,2009,Corey Maggette,29,GSW,51
19667,2009,Jamaal Magloire,30,MIA,55
19668,2009,Stephon Marbury,31,BOS,23
19669,2009,Shawn Marion,30,TOT,69
19670,2009,Shawn Marion,30,MIA,42
19671,2009,Shawn Marion,30,TOR,27
19672,2009,Sean Marks,33,NOH,60
19673,2009,Donyell Marshall,35,PHI,25
19674,2009,Cartier Martin,24,CHA,33
19675,2009,Kenyon Martin,31,DEN,66
19676,2009,Kevin Martin,25,SAC,51
19677,2009,Desmond Mason,31,OKC,39
19678,2009,Roger Mason,28,SAS,82
19679,2009,Jason Maxiell,25,DET,78
19680,2009,Sean May,24,CHA,24
19681,2009,O.J. Mayo,21,MEM,82
19682,2009,Luc Mbah,22,MIL,82
19683,2009,Rashad McCants,24,TOT,58
19684,2009,Rashad McCants,24,MIN,34
19685,2009,Rashad McCants,24,SAC,24
19686,2009,Antonio McDyess,34,DET,62
19687,2009,JaVale McGee,21,WAS,75
19688,2009,Tracy McGrady,29,HOU,35
19689,2009,Dominic McGuire,23,WAS,79
19690,2009,Josh McRoberts,21,IND,33
19691,2009,Pops Mensah-Bonsu,25,TOT,22
19692,2009,Pops Mensah-Bonsu,25,SAS,3
19693,2009,Pops Mensah-Bonsu,25,TOR,19
19694,2009,Chris Mihm,29,LAL,18
19695,2009,C.J. Miles,21,UTA,72
19696,2009,Darius Miles,27,MEM,34
19697,2009,Darko Milicic,23,MEM,61
19698,2009,Andre Miller,32,PHI,82
19699,2009,Brad Miller,32,TOT,70
19700,2009,Brad Miller,32,SAC,43
19701,2009,Brad Miller,32,CHI,27
19702,2009,Mike Miller,28,MIN,73
19703,2009,Paul Millsap,23,UTA,76
19704,2009,Yao Ming*,28,HOU,77
19705,2009,Cuttino Mobley,33,LAC,11
19706,2009,Nazr Mohammed,31,CHA,39
19707,2009,Jamario Moon,28,TOT,80
19708,2009,Jamario Moon,28,TOR,54
19709,2009,Jamario Moon,28,MIA,26
19710,2009,Mikki Moore,33,TOT,70
19711,2009,Mikki Moore,33,SAC,46
19712,2009,Mikki Moore,33,BOS,24
19713,2009,Randolph Morris,23,ATL,23
19714,2009,Adam Morrison,24,TOT,52
19715,2009,Adam Morrison,24,CHA,44
19716,2009,Adam Morrison,24,LAL,8
19717,2009,Anthony Morrow,23,GSW,67
19718,2009,Troy Murphy,28,IND,73
19719,2009,Ronald Murray,29,ATL,80
19720,2009,Dikembe Mutombo*,42,HOU,9
19721,2009,Eduardo Najera,32,NJN,27
19722,2009,Steve Nash,34,PHO,74
19723,2009,DeMarcus Nelson,23,GSW,13
19724,2009,Jameer Nelson,26,ORL,42
19725,2009,Rasho Nesterovic,32,IND,70
19726,2009,Demetris Nichols,24,TOT,4
19727,2009,Demetris Nichols,24,CHI,2
19728,2009,Demetris Nichols,24,NYK,2
19729,2009,Joakim Noah,23,CHI,80
19730,2009,Andres Nocioni,29,TOT,76
19731,2009,Andres Nocioni,29,CHI,53
19732,2009,Andres Nocioni,29,SAC,23
19733,2009,Steve Novak,25,LAC,71
19734,2009,Dirk Nowitzki,30,DAL,81
19735,2009,Patrick O'Bryant,22,TOT,39
19736,2009,Patrick O'Bryant,22,BOS,26
19737,2009,Patrick O'Bryant,22,TOR,13
19738,2009,Jermaine O'Neal,30,TOT,68
19739,2009,Jermaine O'Neal,30,TOR,41
19740,2009,Jermaine O'Neal,30,MIA,27
19741,2009,Shaquille O'Neal*,36,PHO,75
19742,2009,Fabricio Oberto,33,SAS,54
19743,2009,Greg Oden,21,POR,61
19744,2009,Lamar Odom,29,LAL,78
19745,2009,Emeka Okafor,26,CHA,82
19746,2009,Mehmet Okur,29,UTA,72
19747,2009,Kevin Ollie,36,MIN,50
19748,2009,Travis Outlaw,24,POR,81
19749,2009,Zaza Pachulia,24,ATL,77
19750,2009,Anthony Parker,33,TOR,80
19751,2009,Tony Parker,26,SAS,72
19752,2009,Chris Paul,23,NOH,78
19753,2009,Sasha Pavlovic,25,CLE,66
19754,2009,Oleksiy Pecherov,23,WAS,32
19755,2009,Kendrick Perkins,24,BOS,76
19756,2009,Morris Peterson,31,NOH,43
19757,2009,Johan Petro,23,TOT,49
19758,2009,Johan Petro,23,OKC,22
19759,2009,Johan Petro,23,DEN,27
19760,2009,Paul Pierce,31,BOS,81
19761,2009,Mickael Pietrus,26,ORL,54
19762,2009,James Posey,32,NOH,75
19763,2009,Leon Powe,25,BOS,70
19764,2009,Josh Powell,26,LAL,60
19765,2009,Ronnie Price,25,UTA,52
19766,2009,Tayshaun Prince,28,DET,82
19767,2009,Gabe Pruitt,22,BOS,47
19768,2009,Joel Przybilla,29,POR,82
19769,2009,Chris Quinn,25,MIA,66
19770,2009,Vladimir Radmanovic,28,TOT,78
19771,2009,Vladimir Radmanovic,28,LAL,46
19772,2009,Vladimir Radmanovic,28,CHA,32
19773,2009,Anthony Randolph,19,GSW,63
19774,2009,Shavlik Randolph,25,POR,10
19775,2009,Zach Randolph,27,TOT,50
19776,2009,Zach Randolph,27,NYK,11
19777,2009,Zach Randolph,27,LAC,39
19778,2009,Theo Ratliff,35,PHI,46
19779,2009,Michael Redd,29,MIL,33
19780,2009,J.J. Redick,24,ORL,64
19781,2009,Jason Richardson,28,TOT,72
19782,2009,Jason Richardson,28,CHA,14
19783,2009,Jason Richardson,28,PHO,58
19784,2009,Jeremy Richardson,24,ORL,12
19785,2009,Quentin Richardson,28,NYK,72
19786,2009,Luke Ridnour,27,MIL,72
19787,2009,Anthony Roberson,25,TOT,29
19788,2009,Anthony Roberson,25,NYK,23
19789,2009,Anthony Roberson,25,CHI,6
19790,2009,Nate Robinson,24,NYK,74
19791,2009,Sergio Rodriguez,22,POR,80
19792,2009,Rajon Rondo,22,BOS,80
19793,2009,Derrick Rose,20,CHI,81
19794,2009,Malik Rose,34,TOT,38
19795,2009,Malik Rose,34,NYK,18
19796,2009,Malik Rose,34,OKC,20
19797,2009,Quinton Ross,27,MEM,68
19798,2009,Brandon Roy,24,POR,78
19799,2009,Michael Ruffin,32,POR,11
19800,2009,Brandon Rush,23,IND,75
19801,2009,Kareem Rush,28,PHI,25
19802,2009,John Salmons,29,TOT,79
19803,2009,John Salmons,29,SAC,53
19804,2009,John Salmons,29,CHI,26
19805,2009,Cheikh Samb,24,TOT,18
19806,2009,Cheikh Samb,24,DEN,6
19807,2009,Cheikh Samb,24,LAC,10
19808,2009,Cheikh Samb,24,NYK,2
19809,2009,Brian Scalabrine,30,BOS,39
19810,2009,Luis Scola,28,HOU,82
19811,2009,Thabo Sefolosha,24,TOT,66
19812,2009,Thabo Sefolosha,24,CHI,43
19813,2009,Thabo Sefolosha,24,OKC,23
19814,2009,Mouhamed Sene,22,TOT,6
19815,2009,Mouhamed Sene,22,OKC,5
19816,2009,Mouhamed Sene,22,NYK,1
19817,2009,Ramon Sessions,22,MIL,79
19818,2009,Walter Sharpe,22,DET,8
19819,2009,Bobby Simmons,28,NJN,71
19820,2009,Cedric Simmons,23,TOT,18
19821,2009,Cedric Simmons,23,CHI,11
19822,2009,Cedric Simmons,23,SAC,7
19823,2009,Courtney Sims,25,TOT,2
19824,2009,Courtney Sims,25,PHO,1
19825,2009,Courtney Sims,25,NYK,1
19826,2009,Sean Singletary,23,TOT,37
19827,2009,Sean Singletary,23,PHO,13
19828,2009,Sean Singletary,23,CHA,24
19829,2009,James Singleton,27,DAL,62
19830,2009,Brian Skinner,32,LAC,51
19831,2009,Craig Smith,25,MIN,74
19832,2009,J.R. Smith,23,DEN,81
19833,2009,Joe Smith,33,TOT,57
19834,2009,Joe Smith,33,OKC,36
19835,2009,Joe Smith,33,CLE,21
19836,2009,Josh Smith,23,ATL,69
19837,2009,Will Solomon,30,TOT,53
19838,2009,Will Solomon,30,TOR,39
19839,2009,Will Solomon,30,SAC,14
19840,2009,Darius Songaila,30,WAS,77
19841,2009,Marreese Speights,21,PHI,79
19842,2009,Jerry Stackhouse,34,DAL,10
19843,2009,DeShawn Stevenson,27,WAS,32
19844,2009,Peja Stojakovic,31,NOH,61
19845,2009,Amar'e Stoudemire,26,PHO,53
19846,2009,Rodney Stuckey,22,DET,79
19847,2009,Robert Swift,23,OKC,26
19848,2009,Stromile Swift,29,TOT,19
19849,2009,Stromile Swift,29,NJN,6
19850,2009,Stromile Swift,29,PHO,13
19851,2009,Wally Szczerbiak,31,CLE,74
19852,2009,Mike Taylor,23,LAC,51
19853,2009,Sebastian Telfair,23,MIN,75
19854,2009,Jason Terry,31,DAL,74
19855,2009,Etan Thomas,30,WAS,26
19856,2009,Kenny Thomas,31,SAC,8
19857,2009,Kurt Thomas,36,SAS,79
19858,2009,Tim Thomas,31,TOT,64
19859,2009,Tim Thomas,31,LAC,10
19860,2009,Tim Thomas,31,NYK,36
19861,2009,Tim Thomas,31,CHI,18
19862,2009,Tyrus Thomas,22,CHI,79
19863,2009,Jason Thompson,22,SAC,82
19864,2009,Al Thornton,25,LAC,71
19865,2009,Anthony Tolliver,23,SAS,19
19866,2009,Alando Tucker,24,PHO,30
19867,2009,Ronny Turiaf,26,GSW,79
19868,2009,Hedo Turkoglu,29,ORL,77
19869,2009,Ime Udoka,31,SAS,67
19870,2009,Beno Udrih,26,SAC,73
19871,2009,Roko Ukic,24,TOR,72
19872,2009,Anderson Varejao,26,CLE,81
19873,2009,Jacque Vaughn,33,SAS,30
19874,2009,Charlie Villanueva,24,MIL,78
19875,2009,Jake Voskuhl,31,TOR,38
19876,2009,Sasha Vujacic,24,LAL,80
19877,2009,Dwyane Wade,27,MIA,79
19878,2009,Von Wafer,23,HOU,63
19879,2009,Henry Walker,21,BOS,29
19880,2009,Ben Wallace,34,CLE,56
19881,2009,Gerald Wallace,26,CHA,71
19882,2009,Rasheed Wallace,34,DET,66
19883,2009,Luke Walton,28,LAL,65
19884,2009,Hakim Warrick,26,MEM,82
19885,2009,C.J. Watson,24,GSW,77
19886,2009,Earl Watson,29,OKC,68
19887,2009,Kyle Weaver,22,OKC,56
19888,2009,Martell Webster,22,POR,1
19889,2009,Sonny Weems,22,DEN,12
19890,2009,David West,28,NOH,76
19891,2009,Delonte West,25,CLE,64
19892,2009,Mario West,24,ATL,53
19893,2009,Russell Westbrook,20,OKC,82
19894,2009,D.J. White,22,OKC,7
19895,2009,James White,26,HOU,4
19896,2009,Chris Wilcox,26,TOT,62
19897,2009,Chris Wilcox,26,OKC,37
19898,2009,Chris Wilcox,26,NYK,25
19899,2009,Damien Wilkins,29,OKC,41
19900,2009,Deron Williams,24,UTA,68
19901,2009,Jawad Williams,25,CLE,10
19902,2009,Lou Williams,22,PHI,81
19903,2009,Marcus Williams,23,GSW,9
19904,2009,Marcus Williams,22,SAS,2
19905,2009,Marvin Williams,22,ATL,61
19906,2009,Mo Williams,26,CLE,81
19907,2009,Sean Williams,22,NJN,33
19908,2009,Shawne Williams,22,DAL,15
19909,2009,Shelden Williams,25,TOT,45
19910,2009,Shelden Williams,25,SAC,30
19911,2009,Shelden Williams,25,MIN,15
19912,2009,Metta World,29,HOU,69
19913,2009,Antoine Wright,24,DAL,65
19914,2009,Brandan Wright,21,GSW,39
19915,2009,Dorell Wright,23,MIA,6
19916,2009,Julian Wright,21,NOH,54
19917,2009,Lorenzen Wright,33,CLE,17
19918,2009,Nick Young,23,WAS,82
19919,2009,Thaddeus Young,20,PHI,75
19920,2009,Sun Yue,23,LAL,10
19921,,,,,
19922,2010,Arron Afflalo,24,DEN,82
19923,2010,Alexis Ajinca,21,CHA,6
19924,2010,LaMarcus Aldridge,24,POR,78
19925,2010,Joe Alexander,23,CHI,8
19926,2010,Malik Allen,31,DEN,51
19927,2010,Ray Allen,34,BOS,80
19928,2010,Tony Allen,28,BOS,54
19929,2010,Rafer Alston,33,TOT,52
19930,2010,Rafer Alston,33,NJN,27
19931,2010,Rafer Alston,33,MIA,25
19932,2010,Lou Amundson,27,PHO,79
19933,2010,Chris Andersen,31,DEN,76
19934,2010,David Andersen,29,HOU,63
19935,2010,Antonio Anderson,24,OKC,1
19936,2010,Ryan Anderson,21,ORL,63
19937,2010,Carmelo Anthony,25,DEN,69
19938,2010,Joel Anthony,27,MIA,80
19939,2010,Gilbert Arenas,28,WAS,32
19940,2010,Trevor Ariza,24,HOU,72
19941,2010,Hilton Armstrong,25,TOT,33
19942,2010,Hilton Armstrong,25,NOH,18
19943,2010,Hilton Armstrong,25,SAC,6
19944,2010,Hilton Armstrong,25,HOU,9
19945,2010,Carlos Arroyo,30,MIA,72
19946,2010,Darrell Arthur,21,MEM,32
19947,2010,Chucky Atkins,35,DET,40
19948,2010,D.J. Augustin,22,CHA,80
19949,2010,Jeff Ayres,22,POR,39
19950,2010,Kelenna Azubuike,26,GSW,9
19951,2010,Renaldo Balkman,25,DEN,13
19952,2010,Marcus Banks,28,TOR,22
19953,2010,Leandro Barbosa,27,PHO,44
19954,2010,J.J. Barea,25,DAL,78
19955,2010,Andrea Bargnani,24,TOR,80
19956,2010,Matt Barnes,29,ORL,81
19957,2010,Earl Barron,28,NYK,7
19958,2010,Brandon Bass,24,ORL,50
19959,2010,Tony Battie,33,NJN,15
19960,2010,Shane Battier,31,HOU,67
19961,2010,Nicolas Batum,21,POR,37
19962,2010,Jerryd Bayless,21,POR,74
19963,2010,Michael Beasley,21,MIA,78
19964,2010,Rodrigue Beaubois,21,DAL,56
19965,2010,Marco Belinelli,23,TOR,66
19966,2010,Charlie Bell,30,MIL,71
19967,2010,Raja Bell,33,TOT,6
19968,2010,Raja Bell,33,CHA,5
19969,2010,Raja Bell,33,GSW,1
19970,2010,Jonathan Bender,29,NYK,25
19971,2010,Mike Bibby,31,ATL,80
19972,2010,Andris Biedrins,23,GSW,33
19973,2010,Chauncey Billups,33,DEN,73
19974,2010,DeJuan Blair,20,SAS,82
19975,2010,Steve Blake,29,TOT,80
19976,2010,Steve Blake,29,POR,51
19977,2010,Steve Blake,29,LAC,29
19978,2010,Andray Blatche,23,WAS,81
19979,2010,Keith Bogans,29,SAS,79
19980,2010,Andrew Bogut,25,MIL,69
19981,2010,Matt Bonner,29,SAS,65
19982,2010,Josh Boone,25,NJN,63
19983,2010,Carlos Boozer,28,UTA,78
19984,2010,Chris Bosh,25,TOR,70
19985,2010,Ryan Bowen,34,OKC,1
19986,2010,Earl Boykins,33,WAS,67
19987,2010,Elton Brand,30,PHI,76
19988,2010,Corey Brewer,23,MIN,82
19989,2010,Ronnie Brewer,24,TOT,58
19990,2010,Ronnie Brewer,24,UTA,53
19991,2010,Ronnie Brewer,24,MEM,5
19992,2010,Primoz Brezec,30,TOT,21
19993,2010,Primoz Brezec,30,PHI,7
19994,2010,Primoz Brezec,30,MIL,14
19995,2010,Jon Brockman,22,SAC,52
19996,2010,Aaron Brooks,25,HOU,82
19997,2010,Bobby Brown,25,TOT,45
19998,2010,Bobby Brown,25,NOH,22
19999,2010,Bobby Brown,25,LAC,23
20000,2010,Derrick Brown,22,CHA,57
20001,2010,Devin Brown,31,TOT,50
20002,2010,Devin Brown,31,NOH,39
20003,2010,Devin Brown,31,CHI,11
20004,2010,Kwame Brown,27,DET,48
20005,2010,Shannon Brown,24,LAL,82
20006,2010,Kobe Bryant,31,LAL,73
20007,2010,Chase Budinger,21,HOU,74
20008,2010,Caron Butler,29,TOT,74
20009,2010,Caron Butler,29,WAS,47
20010,2010,Caron Butler,29,DAL,27
20011,2010,Rasual Butler,30,LAC,82
20012,2010,Andrew Bynum,22,LAL,65
20013,2010,Will Bynum,27,DET,63
20014,2010,Jose Calderon,28,TOR,68
20015,2010,Marcus Camby,35,TOT,74
20016,2010,Marcus Camby,35,LAC,51
20017,2010,Marcus Camby,35,POR,23
20018,2010,Brian Cardinal,32,MIN,29
20019,2010,Rodney Carney,25,PHI,68
20020,2010,DeMarre Carroll,23,MEM,71
20021,2010,Matt Carroll,29,DAL,25
20022,2010,Anthony Carter,34,DEN,54
20023,2010,Vince Carter,33,ORL,75
20024,2010,Omri Casspi,21,SAC,77
20025,2010,Mario Chalmers,23,MIA,73
20026,2010,Tyson Chandler,27,CHA,51
20027,2010,Wilson Chandler,22,NYK,65
20028,2010,Earl Clark,22,PHO,51
20029,2010,Jarron Collins,31,PHO,34
20030,2010,Jason Collins,31,ATL,24
20031,2010,Mardy Collins,25,LAC,43
20032,2010,Darren Collison,22,NOH,76
20033,2010,Nick Collison,29,OKC,75
20034,2010,Mike Conley,22,MEM,80
20035,2010,Will Conroy,27,HOU,5
20036,2010,Brian Cook,29,HOU,15
20037,2010,Daequan Cook,22,MIA,45
20038,2010,Jamal Crawford,29,ATL,79
20039,2010,Dante Cunningham,22,POR,63
20040,2010,Eddy Curry,27,NYK,7
20041,2010,JamesOn Curry,24,LAC,1
20042,2010,Stephen Curry,21,GSW,80
20043,2010,Samuel Dalembert,28,PHI,82
20044,2010,Erick Dampier,34,DAL,55
20045,2010,Marquis Daniels,29,BOS,51
20046,2010,Baron Davis,30,LAC,75
20047,2010,Glen Davis,24,BOS,54
20048,2010,Paul Davis,25,WAS,2
20049,2010,Ricky Davis,30,LAC,36
20050,2010,Austin Daye,21,DET,69
20051,2010,Carlos Delfino,27,MIL,75
20052,2010,Luol Deng,24,CHI,70
20053,2010,DeMar DeRozan,20,TOR,77
20054,2010,Boris Diaw,27,CHA,82
20055,2010,Yakhouba Diawara,27,MIA,6
20056,2010,Travis Diener,27,TOT,9
20057,2010,Travis Diener,27,IND,4
20058,2010,Travis Diener,27,POR,5
20059,2010,DeSagana Diop,28,CHA,27
20060,2010,Keyon Dooling,29,NJN,53
20061,2010,Joey Dorsey,26,TOT,15
20062,2010,Joey Dorsey,26,HOU,7
20063,2010,Joey Dorsey,26,SAC,8
20064,2010,Toney Douglas,23,NYK,56
20065,2010,Chris Douglas-Roberts,23,NJN,67
20066,2010,Goran Dragic,23,PHO,80
20067,2010,Jared Dudley,24,PHO,82
20068,2010,Chris Duhon,27,NYK,67
20069,2010,Tim Duncan,33,SAS,78
20070,2010,Mike Dunleavy,29,IND,67
20071,2010,Kevin Durant,21,OKC,82
20072,2010,Wayne Ellington,22,MIN,76
20073,2010,Monta Ellis,24,GSW,64
20074,2010,Francisco Elson,33,TOT,12
20075,2010,Francisco Elson,33,MIL,11
20076,2010,Francisco Elson,33,PHI,1
20077,2010,Maurice Evans,31,ATL,79
20078,2010,Reggie Evans,29,TOR,28
20079,2010,Tyreke Evans,20,SAC,72
20080,2010,Jordan Farmar,23,LAL,82
20081,2010,Raymond Felton,25,CHA,80
20082,2010,Rudy Fernandez,24,POR,62
20083,2010,Kyrylo Fesenko,23,UTA,49
20084,2010,Michael Finley,36,TOT,46
20085,2010,Michael Finley,36,SAS,25
20086,2010,Michael Finley,36,BOS,21
20087,2010,Derek Fisher,35,LAL,82
20088,2010,Jonny Flynn,20,MIN,81
20089,2010,T.J. Ford,26,IND,47
20090,2010,Jeff Foster,33,IND,16
20091,2010,Randy Foye,26,WAS,70
20092,2010,Channing Frye,26,PHO,81
20093,2010,Dan Gadzuric,31,MIL,32
20094,2010,Sundiata Gaines,23,UTA,32
20095,2010,Danilo Gallinari,21,NYK,81
20096,2010,Francisco Garcia,28,SAC,25
20097,2010,Kevin Garnett,33,BOS,69
20098,2010,Marc Gasol,25,MEM,69
20099,2010,Pau Gasol,29,LAL,65
20100,2010,Rudy Gay,23,MEM,80
20101,2010,Alonzo Gee,22,WAS,11
20102,2010,Devean George,32,GSW,45
20103,2010,Daniel Gibson,23,CLE,56
20104,2010,Taj Gibson,24,CHI,82
20105,2010,J.R. Giddens,24,TOT,32
20106,2010,J.R. Giddens,24,BOS,21
20107,2010,J.R. Giddens,24,NYK,11
20108,2010,Trey Gilder,25,MEM,2
20109,2010,Manu Ginobili,32,SAS,75
20110,2010,Ryan Gomes,27,MIN,76
20111,2010,Drew Gooden,28,TOT,70
20112,2010,Drew Gooden,28,DAL,46
20113,2010,Drew Gooden,28,LAC,24
20114,2010,Ben Gordon,26,DET,62
20115,2010,Eric Gordon,21,LAC,62
20116,2010,Marcin Gortat,25,ORL,81
20117,2010,Joey Graham,27,DEN,63
20118,2010,Stephen Graham,27,CHA,70
20119,2010,Danny Granger,26,IND,62
20120,2010,Aaron Gray,25,TOT,32
20121,2010,Aaron Gray,25,CHI,8
20122,2010,Aaron Gray,25,NOH,24
20123,2010,Danny Green,22,CLE,20
20124,2010,Jeff Green,23,OKC,82
20125,2010,Willie Green,28,PHI,73
20126,2010,Donte Greene,21,SAC,76
20127,2010,Taylor Griffin,23,PHO,8
20128,2010,Hamed Haddadi,24,MEM,36
20129,2010,Malik Hairston,22,SAS,47
20130,2010,Marcus Haislip,29,SAS,10
20131,2010,Richard Hamilton,31,DET,46
20132,2010,Tyler Hansbrough,24,IND,29
20133,2010,James Harden,20,OKC,76
20134,2010,Al Harrington,29,NYK,72
20135,2010,Devin Harris,26,NJN,64
20136,2010,Mike Harris,26,TOT,13
20137,2010,Mike Harris,26,HOU,8
20138,2010,Mike Harris,26,WAS,5
20139,2010,Jason Hart,31,TOT,5
20140,2010,Jason Hart,31,MIN,1
20141,2010,Jason Hart,31,NOH,4
20142,2010,Udonis Haslem,29,MIA,78
20143,2010,Trenton Hassell,30,NJN,52
20144,2010,Spencer Hawes,21,SAC,72
20145,2010,Chuck Hayes,26,HOU,82
20146,2010,Jarvis Hayes,28,NJN,45
20147,2010,Brendan Haywood,30,TOT,77
20148,2010,Brendan Haywood,30,WAS,49
20149,2010,Brendan Haywood,30,DAL,28
20150,2010,Luther Head,27,IND,47
20151,2010,Gerald Henderson,22,CHA,43
20152,2010,Roy Hibbert,23,IND,81
20153,2010,J.J. Hickson,21,CLE,81
20154,2010,Nene Hilario,27,DEN,82
20155,2010,George Hill,23,SAS,78
20156,2010,Grant Hill,37,PHO,81
20157,2010,Jordan Hill,22,TOT,47
20158,2010,Jordan Hill,22,NYK,24
20159,2010,Jordan Hill,22,HOU,23
20160,2010,Kirk Hinrich,29,CHI,74
20161,2010,Jrue Holiday,19,PHI,73
20162,2010,Ryan Hollins,25,MIN,73
20163,2010,Al Horford,23,ATL,81
20164,2010,Eddie House,31,TOT,68
20165,2010,Eddie House,31,BOS,50
20166,2010,Eddie House,31,NYK,18
20167,2010,Dwight Howard,24,ORL,82
20168,2010,Josh Howard,29,TOT,35
20169,2010,Josh Howard,29,DAL,31
20170,2010,Josh Howard,29,WAS,4
20171,2010,Juwan Howard,36,POR,73
20172,2010,Lester Hudson,25,TOT,25
20173,2010,Lester Hudson,25,BOS,16
20174,2010,Lester Hudson,25,MEM,9
20175,2010,Larry Hughes,31,TOT,45
20176,2010,Larry Hughes,31,NYK,31
20177,2010,Larry Hughes,31,CHA,14
20178,2010,Kris Humphries,24,TOT,69
20179,2010,Kris Humphries,24,DAL,25
20180,2010,Kris Humphries,24,NJN,44
20181,2010,Chris Hunter,25,GSW,60
20182,2010,Lindsey Hunter,39,CHI,13
20183,2010,Othello Hunter,23,ATL,7
20184,2010,Steven Hunter,28,MEM,21
20185,2010,Serge Ibaka,20,OKC,73
20186,2010,Andre Iguodala,26,PHI,82
20187,2010,Zydrunas Ilgauskas,34,CLE,64
20188,2010,Didier Ilunga-Mbenga,29,LAL,49
20189,2010,Ersan Ilyasova,22,MIL,81
20190,2010,Allen Iverson*,34,TOT,28
20191,2010,Allen Iverson*,34,MEM,3
20192,2010,Allen Iverson*,34,PHI,25
20193,2010,Royal Ivey,28,TOT,44
20194,2010,Royal Ivey,28,PHI,26
20195,2010,Royal Ivey,28,MIL,18
20196,2010,Jarrett Jack,26,TOR,82
20197,2010,Cedric Jackson,23,TOT,12
20198,2010,Cedric Jackson,23,CLE,5
20199,2010,Cedric Jackson,23,SAS,3
20200,2010,Cedric Jackson,23,WAS,4
20201,2010,Darnell Jackson,24,TOT,28
20202,2010,Darnell Jackson,24,CLE,27
20203,2010,Darnell Jackson,24,MIL,1
20204,2010,Stephen Jackson,31,TOT,81
20205,2010,Stephen Jackson,31,GSW,9
20206,2010,Stephen Jackson,31,CHA,72
20207,2010,LeBron James,25,CLE,76
20208,2010,Mike James,34,WAS,4
20209,2010,Antawn Jamison,33,TOT,66
20210,2010,Antawn Jamison,33,WAS,41
20211,2010,Antawn Jamison,33,CLE,25
20212,2010,Nathan Jawai,23,MIN,39
20213,2010,Othyus Jeffers,24,UTA,14
20214,2010,Al Jefferson,25,MIN,76
20215,2010,Richard Jefferson,29,SAS,81
20216,2010,Jared Jeffries,28,TOT,70
20217,2010,Jared Jeffries,28,NYK,52
20218,2010,Jared Jeffries,28,HOU,18
20219,2010,Brandon Jennings,20,MIL,82
20220,2010,Jonas Jerebko,22,DET,80
20221,2010,Yi Jianlian,22,NJN,52
